transaction_date,value_date,description,reference,debit,credit,balance
2017-06-15,2017-06-15,Service payment - Gordon PLC,REF56054567,0.0,1565.4,154070.32
2017-06-15,2017-06-15,Internet and phone service,REF25692036,45.84,0.0,154024.48
2017-06-15,2017-06-15,Payment from Abbott-Harrison,REF27565242,0.0,681.88,154706.36
2017-06-15,2017-06-15,Business insurance premium,REF40807791,111.09,0.0,154595.27
2017-06-16,2017-06-16,Office supplies,REF79229502,50.42,0.0,154544.85
2017-06-18,2017-06-18,Equipment purchase,REF44104046,84.58,0.0,154460.27
2017-06-19,2017-06-19,Office supplies,REF35086669,45.94,0.0,154414.33
2017-06-20,2017-06-20,Internet and phone service,REF40229862,57.74,0.0,154356.59
2017-06-26,2017-06-26,Internet and phone service,REF98859398,79.75,0.0,154276.84
2017-06-29,2017-06-29,Office supplies,REF96755878,16.62,0.0,154260.22
2017-07-09,2017-07-09,Software subscription,REF58923315,137.99,0.0,154122.23
2017-07-11,2017-07-11,Training/conference,REF45359027,100.2,0.0,154022.03
2017-07-15,2017-07-15,Payment from Gordon PLC,REF91961295,0.0,1114.9,155136.93
2017-07-15,2017-07-15,Invoice payment - Abbott-Harrison,REF20516786,0.0,1040.03,156176.96
2017-07-15,2017-07-15,Business insurance premium,REF39439682,93.82,0.0,156083.14
2017-07-16,2017-07-16,Professional services,REF87227098,205.35,0.0,155877.79
2017-07-20,2017-07-20,Office supplies,REF55549909,26.08,0.0,155851.71
2017-07-24,2017-07-24,Internet and phone service,REF47781049,68.4,0.0,155783.31
2017-07-27,2017-07-27,Equipment purchase,REF30077303,91.69,0.0,155691.62
2017-08-01,2017-08-01,Professional services,REF49617813,269.84,0.0,155421.78
2017-08-02,2017-08-02,Equipment purchase,REF25587771,78.07,0.0,155343.71
2017-08-05,2017-08-05,Training/conference,REF87959920,98.4,0.0,155245.31
2017-08-08,2017-08-08,Marketing expenses,REF65776933,121.19,0.0,155124.12
2017-08-09,2017-08-09,Software subscription,REF65568387,94.27,0.0,155029.85
2017-08-10,2017-08-10,Internet and phone service,REF14010354,63.85,0.0,154966.0
2017-08-13,2017-08-13,Marketing expenses,REF51309273,198.48,0.0,154767.52
2017-08-15,2017-08-15,Project payment - Gordon PLC,REF80548525,0.0,940.6,155708.12
2017-08-15,2017-08-15,Business insurance premium,REF81573963,81.47,0.0,155626.65
2017-08-15,2017-08-15,Invoice payment - Abbott-Harrison,REF35336833,0.0,881.41,156508.06
2017-08-21,2017-08-21,Training/conference,REF26707032,37.82,0.0,156470.24
2017-08-24,2017-08-24,Training/conference,REF70958521,46.74,0.0,156423.5
2017-08-24,2017-08-24,Marketing expenses,REF78267646,143.05,0.0,156280.45
2017-08-26,2017-08-26,Office supplies,REF28070425,38.29,0.0,156242.16
2017-09-01,2017-09-01,Professional services,REF91287782,239.28,0.0,156002.88
2017-09-02,2017-09-02,Equipment purchase,REF57283573,105.04,0.0,155897.84
2017-09-05,2017-09-05,Equipment purchase,REF93523280,69.08,0.0,155828.76
2017-09-09,2017-09-09,Software subscription,REF84782570,188.85,0.0,155639.91
2017-09-15,2017-09-15,Payment from Gordon PLC,REF15651666,0.0,1454.21,157094.12
2017-09-15,2017-09-15,Payment from Abbott-Harrison,REF60301936,0.0,628.26,157722.38
2017-09-15,2017-09-15,Business insurance premium,REF82105688,138.45,0.0,157583.93
2017-09-16,2017-09-16,Business travel,REF65640189,184.88,0.0,157399.05
2017-09-18,2017-09-18,Equipment purchase,REF91231173,101.22,0.0,157297.83
2017-09-20,2017-09-20,Business travel,REF18282046,244.21,0.0,157053.62
2017-09-21,2017-09-21,Professional services,REF64121356,128.8,0.0,156924.82
2017-09-24,2017-09-24,Marketing expenses,REF67256406,128.61,0.0,156796.21
2017-09-25,2017-09-25,Office supplies,REF44897621,40.49,0.0,156755.72
2017-10-02,2017-10-02,Office supplies,REF23013762,31.84,0.0,156723.88
2017-10-08,2017-10-08,Marketing expenses,REF46483179,128.42,0.0,156595.46
2017-10-09,2017-10-09,Business travel,REF13931485,147.95,0.0,156447.51
2017-10-09,2017-10-09,Office supplies,REF73828725,70.98,0.0,156376.53
2017-10-09,2017-10-09,Marketing expenses,REF54123438,109.48,0.0,156267.05
2017-10-09,2017-10-09,Software subscription,REF81097921,180.93,0.0,156086.12
2017-10-11,2017-10-11,Training/conference,REF46122361,101.42,0.0,155984.7
2017-10-15,2017-10-15,Invoice payment - Jackson-Wilcox,REF39840564,0.0,1828.14,157812.84
2017-10-15,2017-10-15,Invoice payment - Gordon PLC,REF99991417,0.0,1945.07,159757.91
2017-10-15,2017-10-15,Invoice payment - Abbott-Harrison,REF59124753,0.0,1497.76,161255.67
2017-10-15,2017-10-15,Business insurance premium,REF37337861,147.49,0.0,161108.18
2017-10-31,2017-10-31,Marketing expenses,REF16801831,254.29,0.0,160853.89
2017-10-31,2017-10-31,Business travel,REF16865662,185.29,0.0,160668.6
2017-10-31,2017-10-31,Office supplies,REF33504470,69.3,0.0,160599.3
2017-11-02,2017-11-02,Office supplies,REF73606841,41.55,0.0,160557.75
2017-11-04,2017-11-04,Equipment purchase,REF79362142,35.56,0.0,160522.19
2017-11-09,2017-11-09,Software subscription,REF38987185,171.15,0.0,160351.04
2017-11-09,2017-11-09,Office supplies,REF27299201,76.11,0.0,160274.93
2017-11-13,2017-11-13,Business travel,REF34089138,188.23,0.0,160086.7
2017-11-15,2017-11-15,Business insurance premium,REF84881643,139.28,0.0,159947.42
2017-11-15,2017-11-15,Marketing expenses,REF72157462,200.17,0.0,159747.25
2017-11-15,2017-11-15,Payment from Abbott-Harrison,REF29582408,0.0,1147.73,160894.98
2017-11-15,2017-11-15,Invoice payment - Jackson-Wilcox,REF13916832,0.0,1393.5,162288.48
2017-11-15,2017-11-15,Invoice payment - Gordon PLC,REF50766129,0.0,1482.74,163771.22
2017-11-18,2017-11-18,Business travel,REF48629562,99.79,0.0,163671.43
2017-11-21,2017-11-21,Business travel,REF41658916,160.72,0.0,163510.71
2017-11-24,2017-11-24,Professional services,REF27361001,315.65,0.0,163195.06
2017-11-26,2017-11-26,Training/conference,REF68718704,63.5,0.0,163131.56
2017-12-02,2017-12-02,Business travel,REF52109827,162.83,0.0,162968.73
2017-12-04,2017-12-04,Office supplies,REF53307775,14.29,0.0,162954.44
2017-12-04,2017-12-04,Business travel,REF11928062,69.34,0.0,162885.1
2017-12-05,2017-12-05,Professional services,REF15473228,227.02,0.0,162658.08
2017-12-06,2017-12-06,Office supplies,REF69234531,46.33,0.0,162611.75
2017-12-09,2017-12-09,Software subscription,REF16592344,119.04,0.0,162492.71
2017-12-15,2017-12-15,Project payment - Abbott-Harrison,REF42201623,0.0,921.0,163413.71
2017-12-15,2017-12-15,Payment from Jackson-Wilcox,REF93598991,0.0,1216.66,164630.37
2017-12-15,2017-12-15,Office supplies,REF21731145,50.35,0.0,164580.02
2017-12-15,2017-12-15,Project payment - Gordon PLC,REF79583722,0.0,1249.86,165829.88
2017-12-15,2017-12-15,Business insurance premium,REF13823688,108.14,0.0,165721.74
2017-12-18,2017-12-18,Marketing expenses,REF27953678,205.5,0.0,165516.24
2017-12-20,2017-12-20,Equipment purchase,REF60602229,101.97,0.0,165414.27
2017-12-21,2017-12-21,Office supplies,REF42055876,73.78,0.0,165340.49
2017-12-25,2017-12-25,Equipment purchase,REF57402883,55.03,0.0,165285.46
2017-12-26,2017-12-26,Marketing expenses,REF54364009,196.37,0.0,165089.09
2017-12-27,2017-12-27,Professional services,REF11058172,156.94,0.0,164932.15
2017-12-28,2017-12-28,Professional services,REF46476484,108.89,0.0,164823.26
2017-12-29,2017-12-29,Marketing expenses,REF82106623,167.54,0.0,164655.72
2018-01-05,2018-01-05,Internet and phone service,REF66859964,22.06,0.0,164633.66
2018-01-08,2018-01-08,Office supplies,REF27808624,31.69,0.0,164601.97
2018-01-09,2018-01-09,Business travel,REF45537161,73.35,0.0,164528.62
2018-01-09,2018-01-09,Software subscription,REF38251291,116.4,0.0,164412.22
2018-01-10,2018-01-10,Equipment purchase,REF15054686,33.21,0.0,164379.01
2018-01-11,2018-01-11,Office supplies,REF86102624,14.72,0.0,164364.29
2018-01-15,2018-01-15,Payment from Abbott-Harrison,REF97711095,0.0,790.41,165154.7
2018-01-15,2018-01-15,Office supplies,REF36290209,29.99,0.0,165124.71
2018-01-15,2018-01-15,Business insurance premium,REF54574902,90.47,0.0,165034.24
2018-01-15,2018-01-15,Invoice payment - Gordon PLC,REF75537558,0.0,1046.31,166080.55
2018-01-15,2018-01-15,Project payment - Jackson-Wilcox,REF19902946,0.0,891.19,166971.74
2018-01-18,2018-01-18,Professional services,REF52865049,165.67,0.0,166806.07
2018-01-19,2018-01-19,Marketing expenses,REF56549738,130.47,0.0,166675.6
2018-01-28,2018-01-28,Business travel,REF55532268,38.73,0.0,166636.87
2018-01-28,2018-01-28,Office supplies,REF68290076,47.42,0.0,166589.45
2018-02-03,2018-02-03,Internet and phone service,REF35512169,38.1,0.0,166551.35
2018-02-04,2018-02-04,Office supplies,REF62309414,34.31,0.0,166517.04
2018-02-04,2018-02-04,Training/conference,REF71965342,88.94,0.0,166428.1
2018-02-09,2018-02-09,Software subscription,REF32424458,111.34,0.0,166316.76
2018-02-09,2018-02-09,Equipment purchase,REF69402148,153.42,0.0,166163.34
2018-02-14,2018-02-14,Marketing expenses,REF23225073,186.14,0.0,165977.2
2018-02-15,2018-02-15,Professional services,REF17906205,177.0,0.0,165800.2
2018-02-15,2018-02-15,Invoice payment - Jackson-Wilcox,REF41206053,0.0,1198.45,166998.65
2018-02-15,2018-02-15,Business insurance premium,REF13765684,109.69,0.0,166888.96
2018-02-15,2018-02-15,Payment from Gordon PLC,REF95290353,0.0,1085.08,167974.04
2018-02-15,2018-02-15,Project payment - Abbott-Harrison,REF48839997,0.0,1419.1,169393.14
2018-02-16,2018-02-16,Training/conference,REF78047413,101.92,0.0,169291.22
2018-02-16,2018-02-16,Business travel,REF17128189,47.83,0.0,169243.39
2018-02-16,2018-02-16,Office supplies,REF70762124,47.45,0.0,169195.94
2018-02-18,2018-02-18,Equipment purchase,REF50382751,97.5,0.0,169098.44
2018-02-19,2018-02-19,Marketing expenses,REF46334398,260.09,0.0,168838.35
2018-03-03,2018-03-03,Marketing expenses,REF91562249,231.43,0.0,168606.92
2018-03-07,2018-03-07,Office supplies,REF68074923,61.83,0.0,168545.09
2018-03-09,2018-03-09,Software subscription,REF61895781,152.78,0.0,168392.31
2018-03-12,2018-03-12,Professional services,REF94090525,290.86,0.0,168101.45
2018-03-13,2018-03-13,Business travel,REF46454651,148.46,0.0,167952.99
2018-03-15,2018-03-15,Business insurance premium,REF49547436,126.73,0.0,167826.26
2018-03-15,2018-03-15,Project payment - Jackson-Wilcox,REF54793571,0.0,1306.32,169132.58
2018-03-15,2018-03-15,Invoice payment - Gordon PLC,REF66613362,0.0,1339.98,170472.56
2018-03-15,2018-03-15,Payment from Abbott-Harrison,REF43421197,0.0,1010.78,171483.34
2018-03-16,2018-03-16,Marketing expenses,REF83170418,164.97,0.0,171318.37
2018-03-16,2018-03-16,Equipment purchase,REF66463153,113.5,0.0,171204.87
2018-03-17,2018-03-17,Internet and phone service,REF79878632,84.76,0.0,171120.11
2018-03-25,2018-03-25,Marketing expenses,REF82238713,206.11,0.0,170914.0
2018-03-25,2018-03-25,Equipment purchase,REF61518208,118.44,0.0,170795.56
2018-03-29,2018-03-29,Business travel,REF83990072,112.02,0.0,170683.54
2018-03-31,2018-03-31,Office supplies,REF87006305,41.09,0.0,170642.45
2018-04-01,2018-04-01,Office supplies,REF35042887,55.86,0.0,170586.59
2018-04-03,2018-04-03,Professional services,REF70506670,160.78,0.0,170425.81
2018-04-05,2018-04-05,Office supplies,REF14580514,65.09,0.0,170360.72
2018-04-06,2018-04-06,Training/conference,REF93182042,105.24,0.0,170255.48
2018-04-09,2018-04-09,Software subscription,REF41862255,160.77,0.0,170094.71
2018-04-15,2018-04-15,Invoice payment - Jackson-Wilcox,REF99882116,0.0,1069.91,171164.62
2018-04-15,2018-04-15,Marketing expenses,REF74159815,209.17,0.0,170955.45
2018-04-15,2018-04-15,Business insurance premium,REF19630918,116.95,0.0,170838.5
2018-04-15,2018-04-15,Project payment - Gordon PLC,REF59365515,0.0,1698.7,172537.2
2018-04-15,2018-04-15,Project payment - Abbott-Harrison,REF71972265,0.0,937.08,173474.28
2018-04-16,2018-04-16,Office supplies,REF72805985,32.71,0.0,173441.57
2018-04-16,2018-04-16,Equipment purchase,REF56097484,90.64,0.0,173350.93
2018-04-17,2018-04-17,Office supplies,REF83600684,39.81,0.0,173311.12
2018-04-19,2018-04-19,Marketing expenses,REF14349749,247.84,0.0,173063.28
2018-04-20,2018-04-20,Marketing expenses,REF28350568,298.71,0.0,172764.57
2018-04-26,2018-04-26,Equipment purchase,REF12467042,58.45,0.0,172706.12
2018-04-26,2018-04-26,Internet and phone service,REF59063276,73.22,0.0,172632.9
2018-05-02,2018-05-02,Office supplies,REF37633813,54.94,0.0,172577.96
2018-05-03,2018-05-03,Office supplies,REF42801339,41.79,0.0,172536.17
2018-05-04,2018-05-04,Marketing expenses,REF73194434,166.71,0.0,172369.46
2018-05-09,2018-05-09,Software subscription,REF50905024,174.41,0.0,172195.05
2018-05-10,2018-05-10,Marketing expenses,REF16549903,347.73,0.0,171847.32
2018-05-10,2018-05-10,Business travel,REF82496226,117.15,0.0,171730.17
2018-05-15,2018-05-15,Service payment - Abbott-Harrison,REF32619389,0.0,852.24,172582.41
2018-05-15,2018-05-15,Project payment - Gordon PLC,REF16548628,0.0,1423.05,174005.46
2018-05-15,2018-05-15,Invoice payment - Jackson-Wilcox,REF94025941,0.0,1327.62,175333.08
2018-05-15,2018-05-15,Business insurance premium,REF30105049,128.4,0.0,175204.68
2018-05-24,2018-05-24,Office supplies,REF55063653,46.29,0.0,175158.39
2018-05-26,2018-05-26,Marketing expenses,REF57806535,266.27,0.0,174892.12
2018-05-27,2018-05-27,Business travel,REF39705079,119.34,0.0,174772.78
2018-05-28,2018-05-28,Office supplies,REF19484714,69.94,0.0,174702.84
2018-06-03,2018-06-03,Business travel,REF54685380,123.33,0.0,174579.51
2018-06-08,2018-06-08,Training/conference,REF49275686,110.17,0.0,174469.34
2018-06-09,2018-06-09,Software subscription,REF77049977,134.61,0.0,174334.73
2018-06-10,2018-06-10,Equipment purchase,REF73260197,97.62,0.0,174237.11
2018-06-11,2018-06-11,Professional services,REF83364150,269.83,0.0,173967.28
2018-06-14,2018-06-14,Marketing expenses,REF92843233,267.14,0.0,173700.14
2018-06-15,2018-06-15,Business insurance premium,REF35031531,117.21,0.0,173582.93
2018-06-15,2018-06-15,Service payment - Jackson-Wilcox,REF27586343,0.0,1331.62,174914.55
2018-06-15,2018-06-15,Service payment - Gordon PLC,REF87437467,0.0,1370.37,176284.92
2018-06-15,2018-06-15,Service payment - Abbott-Harrison,REF48280414,0.0,1103.25,177388.17
2018-06-17,2018-06-17,Office supplies,REF16810184,15.3,0.0,177372.87
2018-06-17,2018-06-17,Training/conference,REF42922307,100.34,0.0,177272.53
2018-06-27,2018-06-27,Marketing expenses,REF36524400,171.01,0.0,177101.52
2018-06-28,2018-06-28,Business travel,REF21632604,188.01,0.0,176913.51
2018-07-06,2018-07-06,Professional services,REF10743145,227.02,0.0,176686.49
2018-07-06,2018-07-06,Office supplies,REF14175931,45.8,0.0,176640.69
2018-07-09,2018-07-09,Software subscription,REF43474342,115.43,0.0,176525.26
2018-07-10,2018-07-10,Marketing expenses,REF26253830,72.62,0.0,176452.64
2018-07-11,2018-07-11,Professional services,REF86608661,160.5,0.0,176292.14
2018-07-13,2018-07-13,Office supplies,REF47049836,25.39,0.0,176266.75
2018-07-15,2018-07-15,Business insurance premium,REF60728132,98.08,0.0,176168.67
2018-07-15,2018-07-15,Payment from Abbott-Harrison,REF40579860,0.0,886.94,177055.61
2018-07-15,2018-07-15,Project payment - Jackson-Wilcox,REF37866263,0.0,746.57,177802.18
2018-07-18,2018-07-18,Equipment purchase,REF36222228,99.61,0.0,177702.57
2018-07-19,2018-07-19,Internet and phone service,REF46138656,106.83,0.0,177595.74
2018-07-20,2018-07-20,Internet and phone service,REF55460168,40.75,0.0,177554.99
2018-07-24,2018-07-24,Business travel,REF28252250,48.67,0.0,177506.32
2018-07-28,2018-07-28,Internet and phone service,REF52289177,63.91,0.0,177442.41
2018-08-03,2018-08-03,Internet and phone service,REF60966172,58.88,0.0,177383.53
2018-08-04,2018-08-04,Office supplies,REF79020341,41.95,0.0,177341.58
2018-08-08,2018-08-08,Internet and phone service,REF87902657,78.82,0.0,177262.76
2018-08-08,2018-08-08,Marketing expenses,REF28974655,257.85,0.0,177004.91
2018-08-09,2018-08-09,Software subscription,REF55464926,108.37,0.0,176896.54
2018-08-15,2018-08-15,Business insurance premium,REF35465491,81.07,0.0,176815.47
2018-08-15,2018-08-15,Payment from Abbott-Harrison,REF55918083,0.0,936.71,177752.18
2018-08-15,2018-08-15,Service payment - Jackson-Wilcox,REF92156499,0.0,905.52,178657.7
2018-08-15,2018-08-15,Service payment - Gordon PLC,REF78755691,0.0,744.35,179402.05
2018-08-20,2018-08-20,Internet and phone service,REF87537069,78.21,0.0,179323.84
2018-08-20,2018-08-20,Marketing expenses,REF20598182,129.18,0.0,179194.66
2018-08-21,2018-08-21,Office supplies,REF11090262,40.02,0.0,179154.64
2018-08-25,2018-08-25,Training/conference,REF17144540,61.17,0.0,179093.47
2018-08-27,2018-08-27,Internet and phone service,REF63866066,39.67,0.0,179053.8
2018-08-29,2018-08-29,Professional services,REF73704605,203.9,0.0,178849.9
2018-08-30,2018-08-30,Equipment purchase,REF14210980,73.55,0.0,178776.35
2018-08-30,2018-08-30,Office supplies,REF43401475,25.2,0.0,178751.15
2018-08-31,2018-08-31,Training/conference,REF19598144,106.25,0.0,178644.9
2018-09-01,2018-09-01,Business travel,REF67627455,139.76,0.0,178505.14
2018-09-02,2018-09-02,Business travel,REF91480952,165.65,0.0,178339.49
2018-09-03,2018-09-03,Business travel,REF47079339,220.65,0.0,178118.84
2018-09-09,2018-09-09,Software subscription,REF41405791,175.95,0.0,177942.89
2018-09-11,2018-09-11,Equipment purchase,REF54465331,148.81,0.0,177794.08
2018-09-11,2018-09-11,Business travel,REF51149206,82.18,0.0,177711.9
2018-09-13,2018-09-13,Office supplies,REF58633191,40.0,0.0,177671.9
2018-09-14,2018-09-14,Office supplies,REF53242231,68.09,0.0,177603.81
2018-09-15,2018-09-15,Invoice payment - Abbott-Harrison,REF88880445,0.0,1418.25,179022.06
2018-09-15,2018-09-15,Business insurance premium,REF30112113,136.72,0.0,178885.34
2018-09-15,2018-09-15,Payment from Gordon PLC,REF71073426,0.0,1393.47,180278.81
2018-09-15,2018-09-15,Service payment - Jackson-Wilcox,REF13290234,0.0,1259.22,181538.03
2018-09-24,2018-09-24,Internet and phone service,REF55705707,47.94,0.0,181490.09
2018-09-25,2018-09-25,Equipment purchase,REF53819825,116.26,0.0,181373.83
2018-09-26,2018-09-26,Marketing expenses,REF26013906,283.8,0.0,181090.03
2018-09-28,2018-09-28,Professional services,REF59068126,250.43,0.0,180839.6
2018-10-02,2018-10-02,Office supplies,REF59042064,51.18,0.0,180788.42
2018-10-06,2018-10-06,Professional services,REF42214661,225.66,0.0,180562.76
2018-10-08,2018-10-08,Office supplies,REF86926666,27.52,0.0,180535.24
2018-10-09,2018-10-09,Office supplies,REF82892989,39.09,0.0,180496.15
2018-10-09,2018-10-09,Software subscription,REF75232331,152.39,0.0,180343.76
2018-10-12,2018-10-12,Equipment purchase,REF26612861,93.57,0.0,180250.19
2018-10-15,2018-10-15,Business insurance premium,REF56027382,140.73,0.0,180109.46
2018-10-15,2018-10-15,Equipment purchase,REF30128513,199.2,0.0,179910.26
2018-10-15,2018-10-15,Invoice payment - Jackson-Wilcox,REF99927541,0.0,1213.57,181123.83
2018-10-15,2018-10-15,Project payment - Abbott-Harrison,REF72073867,0.0,1386.13,182509.96
2018-10-15,2018-10-15,Office supplies,REF90973951,80.75,0.0,182429.21
2018-10-23,2018-10-23,Professional services,REF18828398,315.16,0.0,182114.05
2018-10-23,2018-10-23,Office supplies,REF56828906,74.65,0.0,182039.4
2018-10-26,2018-10-26,Business travel,REF59045446,221.15,0.0,181818.25
2018-10-29,2018-10-29,Professional services,REF41141210,316.86,0.0,181501.39
2018-10-29,2018-10-29,Internet and phone service,REF54832964,108.06,0.0,181393.33
2018-10-30,2018-10-30,Office supplies,REF44131617,60.02,0.0,181333.31
2018-11-02,2018-11-02,Internet and phone service,REF72976209,120.18,0.0,181213.13
2018-11-04,2018-11-04,Equipment purchase,REF68689603,55.63,0.0,181157.5
2018-11-05,2018-11-05,Professional services,REF54010841,278.06,0.0,180879.44
2018-11-07,2018-11-07,Professional services,REF57086635,368.71,0.0,180510.73
2018-11-08,2018-11-08,Marketing expenses,REF68786019,287.23,0.0,180223.5
2018-11-09,2018-11-09,Office supplies,REF72961492,61.3,0.0,180162.2
2018-11-09,2018-11-09,Software subscription,REF20856162,190.32,0.0,179971.88
2018-11-12,2018-11-12,Business travel,REF86516949,165.3,0.0,179806.58
2018-11-12,2018-11-12,Office supplies,REF29529494,57.91,0.0,179748.67
2018-11-14,2018-11-14,Equipment purchase,REF16822981,123.53,0.0,179625.14
2018-11-15,2018-11-15,Invoice payment - Gordon PLC,REF83079075,0.0,1661.08,181286.22
2018-11-15,2018-11-15,Business insurance premium,REF54965161,128.72,0.0,181157.5
2018-11-15,2018-11-15,Payment from Abbott-Harrison,REF40973294,0.0,1150.86,182308.36
2018-12-02,2018-12-02,Internet and phone service,REF91200590,63.04,0.0,182245.32
2018-12-02,2018-12-02,Office supplies,REF61010757,27.06,0.0,182218.26
2018-12-03,2018-12-03,Office supplies,REF39810589,33.12,0.0,182185.14
2018-12-08,2018-12-08,Marketing expenses,REF58898743,185.1,0.0,182000.04
2018-12-08,2018-12-08,Equipment purchase,REF44427676,73.18,0.0,181926.86
2018-12-08,2018-12-08,Business travel,REF54037250,134.88,0.0,181791.98
2018-12-09,2018-12-09,Software subscription,REF85126900,109.95,0.0,181682.03
2018-12-10,2018-12-10,Office supplies,REF40709912,53.14,0.0,181628.89
2018-12-14,2018-12-14,Professional services,REF96521337,305.17,0.0,181323.72
2018-12-15,2018-12-15,Invoice payment - Gordon PLC,REF59197780,0.0,1036.69,182360.41
2018-12-15,2018-12-15,Payment from Jackson-Wilcox,REF15568283,0.0,1351.67,183712.08
2018-12-15,2018-12-15,Payment from Abbott-Harrison,REF57114142,0.0,922.21,184634.29
2018-12-15,2018-12-15,Business insurance premium,REF72775674,109.41,0.0,184524.88
2018-12-23,2018-12-23,Office supplies,REF15890100,35.11,0.0,184489.77
2018-12-28,2018-12-28,Office supplies,REF27714393,38.64,0.0,184451.13
2018-12-30,2018-12-30,Office supplies,REF64870861,75.69,0.0,184375.44
2019-01-09,2019-01-09,Software subscription,REF11610490,114.62,0.0,184260.82
2019-01-09,2019-01-09,Equipment purchase,REF73174601,111.48,0.0,184149.34
2019-01-10,2019-01-10,Marketing expenses,REF56400844,182.62,0.0,183966.72
2019-01-11,2019-01-11,Marketing expenses,REF75042701,124.09,0.0,183842.63
2019-01-11,2019-01-11,Equipment purchase,REF64317491,90.71,0.0,183751.92
2019-01-13,2019-01-13,Internet and phone service,REF55942163,84.64,0.0,183667.28
2019-01-14,2019-01-14,Internet and phone service,REF79280012,56.98,0.0,183610.3
2019-01-15,2019-01-15,Invoice payment - Jackson-Wilcox,REF40520615,0.0,1097.81,184708.11
2019-01-15,2019-01-15,Service payment - Gordon PLC,REF60256960,0.0,1351.81,186059.92
2019-01-15,2019-01-15,Payment from Abbott-Harrison,REF94506447,0.0,1172.66,187232.58
2019-01-15,2019-01-15,Business insurance premium,REF90699786,94.78,0.0,187137.8
2019-01-16,2019-01-16,Office supplies,REF93289506,42.14,0.0,187095.66
2019-01-20,2019-01-20,Business travel,REF15865205,120.61,0.0,186975.05
2019-01-24,2019-01-24,Office supplies,REF60151217,42.94,0.0,186932.11
2019-01-28,2019-01-28,Professional services,REF73401989,205.54,0.0,186726.57
2019-02-01,2019-02-01,Training/conference,REF20709658,80.55,0.0,186646.02
2019-02-01,2019-02-01,Equipment purchase,REF22438303,92.88,0.0,186553.14
2019-02-08,2019-02-08,Training/conference,REF70029468,60.59,0.0,186492.55
2019-02-09,2019-02-09,Software subscription,REF32082395,127.71,0.0,186364.84
2019-02-10,2019-02-10,Equipment purchase,REF98233742,107.16,0.0,186257.68
2019-02-13,2019-02-13,Professional services,REF66920041,283.49,0.0,185974.19
2019-02-15,2019-02-15,Business insurance premium,REF68375510,110.15,0.0,185864.04
2019-02-15,2019-02-15,Project payment - Abbott-Harrison,REF74993446,0.0,908.35,186772.39
2019-02-15,2019-02-15,Service payment - Jackson-Wilcox,REF65880948,0.0,1482.14,188254.53
2019-02-15,2019-02-15,Invoice payment - Gordon PLC,REF35078527,0.0,1076.37,189330.9
2019-02-23,2019-02-23,Office supplies,REF59087041,32.47,0.0,189298.43
2019-02-26,2019-02-26,Equipment purchase,REF43281302,73.78,0.0,189224.65
2019-03-06,2019-03-06,Training/conference,REF56080785,82.14,0.0,189142.51
2019-03-07,2019-03-07,Office supplies,REF83442858,56.66,0.0,189085.85
2019-03-09,2019-03-09,Software subscription,REF39956899,158.92,0.0,188926.93
2019-03-10,2019-03-10,Internet and phone service,REF13913442,79.32,0.0,188847.61
2019-03-11,2019-03-11,Marketing expenses,REF36576708,182.77,0.0,188664.84
2019-03-15,2019-03-15,Payment from Abbott-Harrison,REF58159206,0.0,1391.56,190056.4
2019-03-15,2019-03-15,Service payment - Gordon PLC,REF62633242,0.0,1277.25,191333.65
2019-03-15,2019-03-15,Business insurance premium,REF46238859,137.55,0.0,191196.1
2019-03-15,2019-03-15,Service payment - Jackson-Wilcox,REF20150173,0.0,1518.57,192714.67
2019-03-29,2019-03-29,Office supplies,REF82257385,44.64,0.0,192670.03
2019-04-04,2019-04-04,Professional services,REF38749001,283.28,0.0,192386.75
2019-04-05,2019-04-05,Marketing expenses,REF89029927,233.83,0.0,192152.92
2019-04-07,2019-04-07,Marketing expenses,REF30412346,172.58,0.0,191980.34
2019-04-09,2019-04-09,Software subscription,REF26686958,142.4,0.0,191837.94
2019-04-11,2019-04-11,Professional services,REF45769530,282.22,0.0,191555.72
2019-04-15,2019-04-15,Service payment - Jackson-Wilcox,REF86347021,0.0,1037.96,192593.68
2019-04-15,2019-04-15,Payment from Gordon PLC,REF97757679,0.0,1051.63,193645.31
2019-04-15,2019-04-15,Payment from Abbott-Harrison,REF29984460,0.0,731.12,194376.43
2019-04-15,2019-04-15,Office supplies,REF84294572,72.25,0.0,194304.18
2019-04-15,2019-04-15,Business insurance premium,REF15138041,118.79,0.0,194185.39
2019-04-16,2019-04-16,Business travel,REF95673361,124.48,0.0,194060.91
2019-04-18,2019-04-18,Business travel,REF30304763,176.65,0.0,193884.26
2019-05-03,2019-05-03,Office supplies,REF48930976,89.97,0.0,193794.29
2019-05-09,2019-05-09,Software subscription,REF61052717,136.33,0.0,193657.96
2019-05-12,2019-05-12,Office supplies,REF19343304,22.6,0.0,193635.36
2019-05-14,2019-05-14,Marketing expenses,REF32904871,119.21,0.0,193516.15
2019-05-15,2019-05-15,Business insurance premium,REF46740203,126.86,0.0,193389.29
2019-05-15,2019-05-15,Service payment - Gordon PLC,REF31620973,0.0,1579.88,194969.17
2019-05-15,2019-05-15,Invoice payment - Abbott-Harrison,REF98518068,0.0,1268.29,196237.46
2019-05-15,2019-05-15,Payment from Jackson-Wilcox,REF63681876,0.0,1183.49,197420.95
2019-05-26,2019-05-26,Office supplies,REF91898012,38.48,0.0,197382.47
